up:P32495	sce:YDL208W
up:Q12046	sce:YDL209C
up:P32837	sce:YDL210W
up:Q12121	sce:YDL211C
up:Q02774	sce:YDL212W
up:Q07623	sce:YDL213C
up:Q12310	sce:YDL214C
up:P33327	sce:YDL215C
up:Q12468	sce:YDL216C
up:Q12328	sce:YDL217C
up:Q07629	sce:YDL218W
up:Q07648	sce:YDL219W
up:P32797	sce:YDL220C
up:Q07651	sce:YDL222C
up:Q07653	sce:YDL223C
up:Q07655	sce:YDL224C
up:Q07657	sce:YDL225W
up:P35197	sce:YDL226C
up:P09932	sce:YDL227C
up:P11484	sce:YDL229W
up:P25044	sce:YDL230W
up:Q07660	sce:YDL231C
up:Q99380	sce:YDL232W
up:Q07684	sce:YDL233W
up:P48365	sce:YDL234C
up:Q07688	sce:YDL235C
up:P19881	sce:YDL236W
up:Q07716	sce:YDL237W
up:Q07729	sce:YDL238C
up:Q07732	sce:YDL239C
up:P35688	sce:YDL240W
up:Q07738	sce:YDL241W
up:Q07747	sce:YDL243C
up:Q07748	sce:YDL244W
up:P54854	sce:YDL245C
up:Q07786	sce:YDL246C
up:P0CD99	sce:YDL247W
up:Q07788	sce:YDL248W
up:P32356	sce:YDR001C
up:P41920	sce:YDR002W
up:Q03446	sce:YDR003W
up:Q3E7Z7	sce:YDR003W-A
up:P25301	sce:YDR004W
up:P41910	sce:YDR005C
up:P40317	sce:YDR006C
up:P00912	sce:YDR007W
up:P13045	sce:YDR009W
up:P32568	sce:YDR011W
up:P49626	sce:YDR012W
up:Q12488	sce:YDR013W
up:Q99359	sce:YDR014W
up:Q03937	sce:YDR014W-A
up:Q12248	sce:YDR016C
up:Q12494	sce:YDR017C
up:Q12185	sce:YDR018C
up:P48015	sce:YDR019C
up:Q12084	sce:YDR020C
up:Q12099	sce:YDR021W
up:Q12421	sce:YDR022C
up:P07284	sce:YDR023W
up:P0CX47	sce:YDR025W
up:P0CX48	sce:YDR025W
up:Q12457	sce:YDR026C
up:Q12071	sce:YDR027C
up:Q00816	sce:YDR028C
up:Q12021	sce:YDR030C
up:Q04341	sce:YDR031W
up:Q12335	sce:YDR032C
up:Q12117	sce:YDR033W
up:P40971	sce:YDR034C
up:P0C289	sce:YDR034C-A
up:Q12392	sce:YDR034C-C
up:Q12472	sce:YDR034C-D
up:Q6Q5X2	sce:YDR034W-B
up:P14843	sce:YDR035W
up:P28817	sce:YDR036C
up:P15180	sce:YDR037W
up:Q12691	sce:YDR038C
up:Q01896	sce:YDR039C
up:P13587	sce:YDR040C
up:Q03201	sce:YDR041W
up:Q03205	sce:YDR042C
up:Q03125	sce:YDR043C
up:P11353	sce:YDR044W
up:Q04307	sce:YDR045C
up:P41815	sce:YDR046C
up:P32347	sce:YDR047W
up:Q04311	sce:YDR049W
up:P00942	sce:YDR050C
up:Q99288	sce:YDR051C
up:P32325	sce:YDR052C
up:P14682	sce:YDR054C
up:Q12355	sce:YDR055W
up:Q12025	sce:YDR056C
up:Q99220	sce:YDR057W
up:P54857	sce:YDR058C
up:P15732	sce:YDR059C
up:Q12176	sce:YDR060W
up:Q12298	sce:YDR061W
up:P40970	sce:YDR062W
up:Q12156	sce:YDR063W
up:P05756	sce:YDR064W
up:Q12167	sce:YDR065W
up:Q12378	sce:YDR066C
up:Q12454	sce:YDR067C
up:P54858	sce:YDR068W
up:P32571	sce:YDR069C
up:Q12497	sce:YDR070C
up:Q12447	sce:YDR071C
up:P38954	sce:YDR072C
up:P38956	sce:YDR073W
up:P31688	sce:YDR074W
up:P32345	sce:YDR075W
up:P38953	sce:YDR076W
up:Q01589	sce:YDR077W
up:P38957	sce:YDR078C
up:Q3E7C1	sce:YDR079C-A
up:P38958	sce:YDR079W
up:P38959	sce:YDR080W
up:P32896	sce:YDR081C
up:P38960	sce:YDR082W
up:P38961	sce:YDR083W
up:P38962	sce:YDR084C
up:P33304	sce:YDR085C
up:P35179	sce:YDR086C
up:P35178	sce:YDR087C
up:Q02775	sce:YDR088C
up:P38966	sce:YDR089W
up:Q03193	sce:YDR090C
up:Q03195	sce:YDR091C
up:P52490	sce:YDR092W
up:Q12675	sce:YDR093W
up:Q03833	sce:YDR096W
up:Q03834	sce:YDR097C
up:Q03835	sce:YDR098C
up:Q03856	sce:YDR098C-A
up:Q03855	sce:YDR098C-B
up:P34730	sce:YDR099W
up:Q03860	sce:YDR100W
up:Q03862	sce:YDR101C
up:P32917	sce:YDR103W
up:Q03868	sce:YDR104C
up:Q12116	sce:YDR105C
up:Q04549	sce:YDR106W
up:Q04562	sce:YDR107C
up:P46944	sce:YDR108W
up:Q04585	sce:YDR109C
up:O13329	sce:YDR110W
up:P52892	sce:YDR111C
up:P40316	sce:YDR113C
up:Q04597	sce:YDR114C
up:Q04598	sce:YDR115W
up:Q04599	sce:YDR116C
up:Q04600	sce:YDR117C
up:Q04601	sce:YDR118W
up:Q04602	sce:YDR119W
up:Q2V2P9	sce:YDR119W-A
up:P15565	sce:YDR120C
up:Q04603	sce:YDR121W
up:P13185	sce:YDR122W
up:P26798	sce:YDR123C
up:Q04608	sce:YDR124W
up:Q04623	sce:YDR125C
up:Q04629	sce:YDR126W
up:P08566	sce:YDR127W
up:Q03897	sce:YDR128W
up:P32599	sce:YDR129C
up:Q03898	sce:YDR130C
up:Q03899	sce:YDR131C
up:Q03900	sce:YDR132C
up:P39109	sce:YDR135C
up:P16664	sce:YDR137W
up:P17629	sce:YDR138W
up:Q03919	sce:YDR139C
up:Q03920	sce:YDR140W
up:Q03921	sce:YDR141C
up:P39108	sce:YDR142C
up:P22470	sce:YDR143C
up:P53379	sce:YDR144C
up:Q03761	sce:YDR145W
up:P08153	sce:YDR146C
up:Q03764	sce:YDR147W
up:P19262	sce:YDR148C
up:Q00402	sce:YDR150W
up:P47976	sce:YDR151C
up:Q03768	sce:YDR152W
up:Q03769	sce:YDR153C
up:P14832	sce:YDR155C
up:P50106	sce:YDR156W
up:P13663	sce:YDR158W
up:P46674	sce:YDR159W
up:Q03770	sce:YDR160W
up:Q03771	sce:YDR161W
up:Q12163	sce:YDR162C
up:Q03772	sce:YDR163W
up:P30619	sce:YDR164C
up:Q03774	sce:YDR165W
up:P89102	sce:YDR166C
up:Q12030	sce:YDR167W
up:P06101	sce:YDR168W
up:Q12427	sce:YDR169C
up:Q3E789	sce:YDR169C-A
up:P11075	sce:YDR170C
up:Q03964	sce:YDR170W-A
up:Q12329	sce:YDR171W
up:P05453	sce:YDR172W
up:P07250	sce:YDR173C
up:Q03973	sce:YDR174W
up:Q03976	sce:YDR175C
up:P32494	sce:YDR176W
up:P21734	sce:YDR177W
up:P37298	sce:YDR178W
up:Q03981	sce:YDR179C
up:Q03983	sce:YDR179W-A
up:Q04002	sce:YDR180W
up:Q04003	sce:YDR181C
up:P40986	sce:YDR182W
up:Q3E796	sce:YDR182W-A
up:Q04004	sce:YDR183W
up:Q04005	sce:YDR184C
up:Q04006	sce:YDR185C
up:Q04007	sce:YDR186C
up:P39079	sce:YDR188W
up:P22213	sce:YDR189W
up:Q03940	sce:YDR190C
up:P53688	sce:YDR191W
up:P49686	sce:YDR192C
up:P15424	sce:YDR194C
up:Q3E818	sce:YDR194W-A
up:P42073	sce:YDR195W
up:Q03941	sce:YDR196C
up:P14905	sce:YDR197W
up:Q03942	sce:YDR198C
up:Q03944	sce:YDR200C
up:Q03954	sce:YDR201W
up:Q03956	sce:YDR202C
up:O13525	sce:YDR204W
up:Q03455	sce:YDR205W
up:Q03466	sce:YDR206W
up:P39001	sce:YDR207C
up:P38994	sce:YDR208W
up:Q12441	sce:YDR210C-C
up:Q99231	sce:YDR210C-D
up:Q03482	sce:YDR210W
up:Q03483	sce:YDR210W-A
up:Q03494	sce:YDR210W-B
up:P32501	sce:YDR211W
up:P12612	sce:YDR212W
up:Q12151	sce:YDR213W
up:Q12449	sce:YDR214W
up:P07248	sce:YDR216W
up:P14737	sce:YDR217C
up:Q04921	sce:YDR218C
up:Q04922	sce:YDR219C
up:Q04924	sce:YDR221W
up:Q04925	sce:YDR222W
up:Q04930	sce:YDR223W
up:P02293	sce:YDR224C
up:P04911	sce:YDR225W
up:P07170	sce:YDR226W
up:P11978	sce:YDR227W
up:P39081	sce:YDR228C
up:Q04934	sce:YDR229W
up:Q04935	sce:YDR231C
up:P09950	sce:YDR232W
up:Q04947	sce:YDR233C
up:P49367	sce:YDR234W
up:Q03776	sce:YDR235W
up:Q03778	sce:YDR236C
up:P36519	sce:YDR237W
up:P41810	sce:YDR238C
up:Q03780	sce:YDR239C
up:Q03782	sce:YDR240C
up:P22580	sce:YDR242W
up:P23394	sce:YDR243C
up:P35056	sce:YDR244W
up:P50108	sce:YDR245W
up:Q03784	sce:YDR246W
up:Q3E763	sce:YDR246W-A
up:Q03785	sce:YDR247W
up:Q03786	sce:YDR248C
up:Q03787	sce:YDR249C
up:P37304	sce:YDR251W
up:P40314	sce:YDR252W
up:Q12041	sce:YDR253C
up:P38907	sce:YDR254W
up:Q12508	sce:YDR255C
up:P15202	sce:YDR256C
up:Q12504	sce:YDR257C
up:P33416	sce:YDR258C
up:Q03935	sce:YDR259C
up:Q12379	sce:YDR260C
up:P52911	sce:YDR261C
up:O74302	sce:YDR261C-C
up:Q07793	sce:YDR261C-D
up:Q99303	sce:YDR261W-A
up:Q07791	sce:YDR261W-B
up:Q12331	sce:YDR262W
up:Q12086	sce:YDR263C
up:P39010	sce:YDR264C
up:Q05568	sce:YDR265W
up:Q05580	sce:YDR266C
up:Q05583	sce:YDR267C
up:P04803	sce:YDR268W
up:P38995	sce:YDR270W
up:Q05584	sce:YDR272W
up:Q05610	sce:YDR273W
up:Q05611	sce:YDR275W
up:P87284	sce:YDR276C
up:P35198	sce:YDR277C
up:Q05635	sce:YDR279W
up:Q05636	sce:YDR280W
up:Q05637	sce:YDR281C
up:Q05648	sce:YDR282C
up:P15442	sce:YDR283C
up:Q05521	sce:YDR284C
up:P31111	sce:YDR285W
up:Q05530	sce:YDR286C
up:Q05533	sce:YDR287W
up:Q05541	sce:YDR288W
up:Q05543	sce:YDR289C
up:Q05549	sce:YDR291W
up:P32916	sce:YDR292C
up:P24276	sce:YDR293C
up:Q05567	sce:YDR294C
up:Q06629	sce:YDR295C
up:Q06630	sce:YDR296W
up:P38992	sce:YDR297W
up:P09457	sce:YDR298C
up:Q06631	sce:YDR299W
up:P32264	sce:YDR300C
up:Q06632	sce:YDR301W
up:Q06636	sce:YDR302W
up:Q06639	sce:YDR303C
up:P35176	sce:YDR304C
up:P49775	sce:YDR305C
up:Q06640	sce:YDR306C
up:Q06644	sce:YDR307W
up:P47822	sce:YDR308C
up:Q06648	sce:YDR309C
up:P46676	sce:YDR310C
up:P32776	sce:YDR311W
up:Q12153	sce:YDR312W
up:Q06651	sce:YDR313C
up:Q06665	sce:YDR314C
up:Q06667	sce:YDR315C
up:Q06668	sce:YDR316W
up:P0CX65	sce:YDR316W-A
up:P0CX66	sce:YDR316W-A
up:P0CX67	sce:YDR316W-A
up:P0CX68	sce:YDR316W-A
up:P0CX69	sce:YDR316W-A
up:P0C2I2	sce:YDR316W-B
up:Q06674	sce:YDR317W
up:Q06675	sce:YDR318W
up:Q06676	sce:YDR319C
up:Q06677	sce:YDR320C
up:P69851	sce:YDR320C-A
up:P38986	sce:YDR321W
up:P81449	sce:YDR322C-A
up:Q06678	sce:YDR322W
up:P32609	sce:YDR323C
up:Q06679	sce:YDR324C
up:Q06680	sce:YDR325W
up:Q06681	sce:YDR326C
up:P52286	sce:YDR328C
up:P28795	sce:YDR329C
up:Q06682	sce:YDR330W
up:P49018	sce:YDR331W
up:Q06683	sce:YDR332W
up:Q05468	sce:YDR333C
up:Q05471	sce:YDR334W
up:P52918	sce:YDR335W
up:Q05473	sce:YDR336W
up:P21771	sce:YDR337W
up:Q05497	sce:YDR338C
up:Q05498	sce:YDR339C
up:Q05506	sce:YDR341C
up:P39004	sce:YDR342C
up:P39003	sce:YDR343C
up:P32466	sce:YDR345C
up:Q05515	sce:YDR346C
up:P10662	sce:YDR347W
up:Q05518	sce:YDR348C
up:Q06325	sce:YDR349C
up:P50273	sce:YDR350C
up:P42223	sce:YDR351W
up:Q06328	sce:YDR352W
up:P29509	sce:YDR353W
up:P07285	sce:YDR354W
up:P32380	sce:YDR356W
up:Q06333	sce:YDR357C
up:Q06336	sce:YDR358W
up:Q06337	sce:YDR359C
up:Q06338	sce:YDR361C
up:Q06339	sce:YDR362C
up:Q06340	sce:YDR363W
up:O94742	sce:YDR363W-A
up:P40968	sce:YDR364C
up:Q06344	sce:YDR365C
up:P0CX70	sce:YDR365W-A
up:P0CX71	sce:YDR365W-A
up:P0CX72	sce:YDR365W-A
up:P0CX73	sce:YDR365W-A
up:P0C2I3	sce:YDR365W-B
up:P87287	sce:YDR366C
up:Q06346	sce:YDR367W
up:Q12458	sce:YDR368W
up:P33301	sce:YDR369C
up:Q06349	sce:YDR370C
up:Q06350	sce:YDR371W
up:Q06385	sce:YDR372C
up:Q06389	sce:YDR373W
up:Q06390	sce:YDR374C
up:Q2V2P8	sce:YDR374W-A
up:P32839	sce:YDR375C
up:P48360	sce:YDR376W
up:Q06405	sce:YDR377W
up:Q06406	sce:YDR378C
up:Q3E785	sce:YDR379C-A
up:Q06407	sce:YDR379W
up:Q06408	sce:YDR380W
up:Q3E6R5	sce:YDR381C-A
up:Q12159	sce:YDR381W
up:P02400	sce:YDR382W
up:Q12493	sce:YDR383C
up:Q12359	sce:YDR384C
up:P32324	sce:YDR385W
up:Q04149	sce:YDR386W
up:Q04162	sce:YDR387C
up:P39743	sce:YDR388W
up:P17121	sce:YDR389W
up:P52488	sce:YDR390C
up:Q04170	sce:YDR391C
up:P06844	sce:YDR392W
up:Q04172	sce:YDR393W
up:P33298	sce:YDR394W
up:Q04175	sce:YDR395W
up:Q92317	sce:YDR397C
up:Q04177	sce:YDR398W
up:Q04178	sce:YDR399W
up:Q04179	sce:YDR400W
up:P21595	sce:YDR402C
up:P21623	sce:YDR403W
up:P34087	sce:YDR404C
up:P32387	sce:YDR405W
up:Q04182	sce:YDR406W
up:Q04183	sce:YDR407C
up:P04161	sce:YDR408C
up:Q04195	sce:YDR409W
up:P32584	sce:YDR410C
up:Q12743	sce:YDR411C
up:Q04031	sce:YDR412W
up:P16151	sce:YDR414C
up:Q04033	sce:YDR415C
up:Q04048	sce:YDR416W
up:P0CX53	sce:YDR418W
up:P0CX54	sce:YDR418W
up:Q04049	sce:YDR419W
up:P41809	sce:YDR420W
up:Q04052	sce:YDR421W
up:P32578	sce:YDR422C
up:P24813	sce:YDR423C
up:Q02647	sce:YDR424C
up:Q04053	sce:YDR425W
up:Q04062	sce:YDR427W
up:Q04066	sce:YDR428C
up:Q04067	sce:YDR429C
up:P32898	sce:YDR430C
up:Q01560	sce:YDR432W
up:Q04080	sce:YDR434W
up:Q04081	sce:YDR435C
up:P33329	sce:YDR436W
up:Q04082	sce:YDR437W
up:Q04083	sce:YDR438W
up:Q04087	sce:YDR439W
up:Q04089	sce:YDR440W
up:P36973	sce:YDR441C
up:P38931	sce:YDR443C
up:Q04093	sce:YDR444W
up:Q04110	sce:YDR446W
up:P14127	sce:YDR447C
up:Q02336	sce:YDR448W
up:Q02354	sce:YDR449C
up:P0CX55	sce:YDR450W
up:P0CX56	sce:YDR450W
up:Q04116	sce:YDR451C
up:Q04119	sce:YDR452W
up:Q04120	sce:YDR453C
up:P15454	sce:YDR454C
up:Q04121	sce:YDR456W
up:Q03280	sce:YDR457W
up:Q03281	sce:YDR458C
up:Q03289	sce:YDR459C
up:Q03290	sce:YDR460W
up:Q2V2P7	sce:YDR461C-A
up:P34165	sce:YDR461W
up:P36527	sce:YDR462W
up:Q00947	sce:YDR463W
up:P38904	sce:YDR464W
up:Q03305	sce:YDR465C
up:Q03306	sce:YDR466W
up:Q03322	sce:YDR468C
up:Q03323	sce:YDR469W
up:Q03327	sce:YDR470C
up:P0C2H7	sce:YDR471W
up:Q03337	sce:YDR472W
up:Q03338	sce:YDR473C
up:Q03361	sce:YDR475C
up:Q03362	sce:YDR476C
up:P06782	sce:YDR477W
up:P40993	sce:YDR478W
up:Q03370	sce:YDR479C
up:Q03373	sce:YDR480W
up:P11491	sce:YDR481C
up:Q03375	sce:YDR482C
up:P27809	sce:YDR483W
up:P39904	sce:YDR484W
up:Q03388	sce:YDR485C
up:Q03390	sce:YDR486C
up:Q99258	sce:YDR487C
up:P40960	sce:YDR488C
up:Q03406	sce:YDR489W
up:Q03407	sce:YDR490C
up:Q03419	sce:YDR492W
up:Q03429	sce:YDR493W
up:Q03430	sce:YDR494W
up:P23643	sce:YDR495C
up:Q04373	sce:YDR496C
up:P30605	sce:YDR497C
up:P28791	sce:YDR498C
up:Q04377	sce:YDR499W
up:P51402	sce:YDR500C
up:Q04383	sce:YDR501W
up:P19358	sce:YDR502C
up:Q04396	sce:YDR503C
up:Q04398	sce:YDR504C
up:P50896	sce:YDR505C
up:Q04399	sce:YDR506C
up:Q12263	sce:YDR507C
up:P48813	sce:YDR508C
up:Q12306	sce:YDR510W
up:Q04401	sce:YDR511W
up:Q04406	sce:YDR512C
up:P17695	sce:YDR513W
up:Q04408	sce:YDR514C
up:Q12034	sce:YDR515W
up:Q04409	sce:YDR516C
up:Q04410	sce:YDR517W
up:P32474	sce:YDR518W
up:P32472	sce:YDR519W
up:Q04411	sce:YDR520C
up:P08459	sce:YDR522C
up:P08458	sce:YDR523C
up:Q04412	sce:YDR524C
up:Q3E6R4	sce:YDR524C-B
up:P0C1Z1	sce:YDR524W-C
up:P56508	sce:YDR525W-A
up:Q04418	sce:YDR527W
up:Q04429	sce:YDR528W
up:P00128	sce:YDR529C
up:P22108	sce:YDR530C
up:Q04430	sce:YDR531W
up:Q04431	sce:YDR532C
up:Q04432	sce:YDR533C
up:Q04433	sce:YDR534C
up:P39932	sce:YDR536W
up:P33751	sce:YDR538W
up:Q03034	sce:YDR539W
up:Q03036	sce:YDR540C
up:Q03049	sce:YDR541C
up:Q03050	sce:YDR542W
up:P0CX20	sce:YDR545W
up:P0CX21	sce:YDR545W
up:P0CX22	sce:YDR545W
up:P40006	sce:YEL001C
up:P33767	sce:YEL002C
up:P40005	sce:YEL003W
up:P40004	sce:YEL004W
up:P40003	sce:YEL005C
up:P39953	sce:YEL006W
up:P40002	sce:YEL007W
up:P03069	sce:YEL009C
up:P32775	sce:YEL011W
up:P28263	sce:YEL012W
up:P39968	sce:YEL013W
up:P39998	sce:YEL015W
up:P39997	sce:YEL016C
up:P40975	sce:YEL017C-A
up:P39996	sce:YEL017W
up:P39995	sce:YEL018W
up:P38632	sce:YEL019C
up:P39994	sce:YEL020C
up:O74700	sce:YEL020W-A
up:P03962	sce:YEL021W
up:P39993	sce:YEL022W
up:P39992	sce:YEL023C
up:P08067	sce:YEL024W
up:P39991	sce:YEL025C
up:P39990	sce:YEL026W
up:P25515	sce:YEL027W
up:P39988	sce:YEL029C
up:P39987	sce:YEL030W
up:P39986	sce:YEL031W
up:P24279	sce:YEL032W
up:P32633	sce:YEL033W
up:P23301	sce:YEL034W
up:P32630	sce:YEL035C
up:P32629	sce:YEL036C
up:P32628	sce:YEL037C
up:P32626	sce:YEL038W
up:P00045	sce:YEL039C
up:P32623	sce:YEL040W
up:P32622	sce:YEL041W
up:P32621	sce:YEL042W
up:P32618	sce:YEL043W
up:P32617	sce:YEL044W
up:P37303	sce:YEL046C
up:P32614	sce:YEL047C
up:P32613	sce:YEL048C
up:P32612	sce:YEL049W
up:P32611	sce:YEL050C
up:P32610	sce:YEL051W
up:P32317	sce:YEL052W
up:Q02197	sce:YEL053C
up:P0CX53	sce:YEL054C
up:P0CX54	sce:YEL054C
up:P39985	sce:YEL055C
up:P39984	sce:YEL056W
up:P39983	sce:YEL057C
up:P38628	sce:YEL058W
up:Q05676	sce:YEL059C-A
up:P09232	sce:YEL060C
up:P27895	sce:YEL061C
up:P39923	sce:YEL062W
up:P04817	sce:YEL063C
up:P39981	sce:YEL064C
up:P39980	sce:YEL065W
up:P39979	sce:YEL066W
up:P39978	sce:YEL067C
up:P39977	sce:YEL068C
up:P39924	sce:YEL069C
up:P0CX08	sce:YEL070W
up:P0CX09	sce:YEL070W
up:P39976	sce:YEL071W
up:P39975	sce:YEL072W
up:P39974	sce:YEL073C
up:P39972	sce:YEL075C
up:P39971	sce:YEL076C
up:P0CX16	sce:YEL076C-A
up:P0CX17	sce:YEL076C-A
up:Q3E7X8	sce:YEL077C
up:P39106	sce:YER001W
up:P40007	sce:YER002W
up:P29952	sce:YER003C
up:P40008	sce:YER004W
up:P40009	sce:YER005W
up:P40010	sce:YER006W
up:P89886	sce:YER007C-A
up:P39937	sce:YER007W
up:P33332	sce:YER008C
up:P33331	sce:YER009W
up:P40011	sce:YER010C
up:P10863	sce:YER011W
up:P22141	sce:YER012W
up:P24384	sce:YER013W
up:P85052	sce:YER014C-A
up:P40012	sce:YER014W
up:P39518	sce:YER015W
up:P40013	sce:YER016W
up:P39925	sce:YER017C
up:P40014	sce:YER018C
up:P52871	sce:YER019C-A
up:P40015	sce:YER019W
up:P10823	sce:YER020W
up:P40016	sce:YER021W
up:P32569	sce:YER022W
up:P32263	sce:YER023W
up:P40017	sce:YER024W
up:P32481	sce:YER025W
up:P08456	sce:YER026C
up:Q04739	sce:YER027C
up:P39943	sce:YER028C
up:P40018	sce:YER029C
up:P40019	sce:YER030W
up:P38555	sce:YER031C
up:P40020	sce:YER032W
up:P40021	sce:YER033C
up:P40022	sce:YER034W
up:P40023	sce:YER035W
up:P40024	sce:YER036C
up:P40025	sce:YER037W
up:P40026	sce:YER038C
up:A0A023PZB3	sce:YER038W-A
up:P0CE11	sce:YER039C
up:P0CD97	sce:YER039C-A
up:P18494	sce:YER040W
up:P40028	sce:YER041W
up:P40029	sce:YER042W
up:P39954	sce:YER043C
up:P40030	sce:YER044C
up:P29467	sce:YER044C-A
up:P39970	sce:YER045C
up:P40031	sce:YER046W
up:P39955	sce:YER047C
up:P39101	sce:YER048C
up:Q6Q560	sce:YER048W-A
up:P40032	sce:YER049W
up:P40033	sce:YER050C
up:P40034	sce:YER051W
up:P10869	sce:YER052C
up:P40035	sce:YER053C
up:Q3E7B0	sce:YER053C-A
up:P40036	sce:YER054C
up:P00498	sce:YER055C
up:P17064	sce:YER056C
up:P87262	sce:YER056C-A
up:P40037	sce:YER057C
up:Q02771	sce:YER058W
up:P40038	sce:YER059W
up:P40039	sce:YER060W
up:Q12119	sce:YER060W-A
up:P39525	sce:YER061C
up:P40106	sce:YER062C
up:P40040	sce:YER063W
up:P40041	sce:YER064C
up:P28240	sce:YER065C
up:P40042	sce:YER066W
up:P40043	sce:YER067W
up:P34909	sce:YER068W
up:Q01217	sce:YER069W
up:P21524	sce:YER070W
up:P40045	sce:YER071C
up:P40046	sce:YER072W
up:P40047	sce:YER073W
up:P0CX31	sce:YER074W
up:P0CX32	sce:YER074W
up:Q3E834	sce:YER074W-A
up:P40048	sce:YER075C
up:P40049	sce:YER076C
up:P40050	sce:YER077C
up:P40051	sce:YER078C
up:Q3E7A2	sce:YER078W-A
up:P40052	sce:YER079W
up:P40053	sce:YER080W
up:P40054	sce:YER081W
up:P40055	sce:YER082C
up:P40056	sce:YER083C
up:P40057	sce:YER084W
up:P40058	sce:YER085C
up:P00927	sce:YER086W
up:P52870	sce:YER087C-B
up:P39965	sce:YER087W
up:P40059	sce:YER088C
up:P39966	sce:YER089C
up:P00899	sce:YER090W
up:P05694	sce:YER091C
up:P40060	sce:YER092W
up:P40061	sce:YER093C
up:P87275	sce:YER093C-A
up:P25451	sce:YER094C
up:P25454	sce:YER095W
up:P39000	sce:YER096W
up:P39967	sce:YER098W
up:P38620	sce:YER099C
up:P33296	sce:YER100W
up:P39945	sce:YER101C
up:P0CX39	sce:YER102W
up:P0CX40	sce:YER102W
up:P22202	sce:YER103W
up:P40063	sce:YER104W
up:P40064	sce:YER105C
up:P40065	sce:YER106W
up:P40066	sce:YER107C
up:P40069	sce:YER110C
up:P25302	sce:YER111C
up:P40070	sce:YER112W
up:P40071	sce:YER113C
up:P39969	sce:YER114C
up:Q01684	sce:YER115C
up:P40072	sce:YER116C
up:P0CX41	sce:YER117W
up:P0CX42	sce:YER117W
up:P40073	sce:YER118C
up:P40074	sce:YER119C
up:P40075	sce:YER120W
up:P40076	sce:YER121W
up:P38682	sce:YER122C
up:P39962	sce:YER123W
up:P40077	sce:YER124C
up:P39940	sce:YER125W
up:P40078	sce:YER126C
up:P40079	sce:YER127W
up:P40080	sce:YER128W
up:P38990	sce:YER129W
up:P39959	sce:YER130C
up:P39939	sce:YER131W
up:P32634	sce:YER132C
up:P32598	sce:YER133W
up:P40081	sce:YER134C
up:P39958	sce:YER136W
up:P40083	sce:YER137C
up:P0CX70	sce:YER137C-A
up:P0CX71	sce:YER137C-A
up:P0CX72	sce:YER137C-A
up:P0CX73	sce:YER137C-A
up:Q03612	sce:YER138C
up:P0C270	sce:YER138W-A
up:P40084	sce:YER139C
up:P40085	sce:YER140W
up:P40086	sce:YER141W
up:P22134	sce:YER142C
up:P40087	sce:YER143W
up:P39944	sce:YER144C
up:P40088	sce:YER145C
up:P40089	sce:YER146W
up:P40090	sce:YER147C
up:P13393	sce:YER148W
up:P40091	sce:YER149C
up:P40092	sce:YER150W
up:Q01477	sce:YER151C
up:P10356	sce:YER152C
up:P10355	sce:YER153C
up:P39952	sce:YER154W
up:P39960	sce:YER155C
up:P40093	sce:YER156C
up:P40094	sce:YER157W
up:P40095	sce:YER158C
up:P40096	sce:YER159C
up:P0CX65	sce:YER159C-A
up:P0CX66	sce:YER159C-A
up:P0CX67	sce:YER159C-A
up:P0CX68	sce:YER159C-A
up:P0CX69	sce:YER159C-A
up:Q03619	sce:YER160C
up:P06843	sce:YER161C
up:P14736	sce:YER162C
up:P32656	sce:YER163C
up:P32657	sce:YER164W
up:P04147	sce:YER165W
up:P32660	sce:YER166W
up:P33306	sce:YER167W
up:P21269	sce:YER168C
up:P39956	sce:YER169W
up:P26364	sce:YER170W
up:P06839	sce:YER171W
up:P32639	sce:YER172C
up:P32641	sce:YER173W
up:P32642	sce:YER174C
up:P32643	sce:YER175C
up:Q8TGU4	sce:YER175W-A
up:P32644	sce:YER176W
up:P29311	sce:YER177W
up:P16387	sce:YER178W
up:P25453	sce:YER179W
up:P32645	sce:YER180C
up:Q3E784	sce:YER180C-A
up:P40098	sce:YER182W
up:P40099	sce:YER183C
up:P39961	sce:YER184C
up:P40100	sce:YER185W
up:P40101	sce:YER186C
up:P40102	sce:YER187W
up:P0C0V2	sce:YER188C-A
up:P40104	sce:YER189W
up:P0CX95	sce:YER190C-B
up:P0CX94	sce:YER190C-B
up:P0CX96	sce:YER190C-B
up:P0CX98	sce:YER190C-B
up:P0CX97	sce:YER190C-B
up:P40105	sce:YER190W
up:P31115	sce:YFL001W
up:P25808	sce:YFL002C
up:P0CX63	sce:YFL002W-A
up:P0CX64	sce:YFL002W-A
up:P0CX61	sce:YFL002W-B
up:P0CX62	sce:YFL002W-B
up:P40965	sce:YFL003C
up:P43585	sce:YFL004W
up:P07560	sce:YFL005W
up:P43583	sce:YFL007W
up:P32908	sce:YFL008W
up:P07834	sce:YFL009W
up:P43582	sce:YFL010C
up:P32450	sce:YFL010W-A
up:P43581	sce:YFL011W
up:P43580	sce:YFL012W
up:P43579	sce:YFL013C
up:P22943	sce:YFL014W
up:P35191	sce:YFL016C
up:P43577	sce:YFL017C
up:P40204	sce:YFL017W-A
up:P09624	sce:YFL018C
up:P43575	sce:YFL020C
up:P43574	sce:YFL021W
up:P15625	sce:YFL022C
up:P43573	sce:YFL023W
up:P43572	sce:YFL024C
up:P43571	sce:YFL025C
up:D6VTK4	sce:YFL026W
up:P43570	sce:YFL027C
